4.601664222379580451e+02,4.555116731048630072e+02,4.968315291953373958e+02,4.965741834684873197e+02,5.069578534713204476e+02,4.192749132814325321e+02,3.869606564665164115e+02,3.743853297825327786e+02,4.704382795734697424e+02,2.561684523168577812e+02,4.701897816484834038e+02,5.570135267988654277e+02,4.435046864303176903e+02,1.865059643266977503e+02,2.939787279358489513e+02,5.374716732272122499e+02,6.713009665240143170e-03,5.674659641704949027e-03,6.335136166923897340e-03,8.617454126033232548e-03,1.337799060374667004e-02,2.173532184419662075e-02,3.144163968542298265e-02,6.277430378528398025e-02
2.529713509706219838e+02,2.603071669377628155e+02,3.063173577405860897e+02,3.965823462925621925e+02,4.419286301086205526e+02,4.700309517383809634e+02,4.975667614555887894e+02,5.262386842553115684e+02,4.737487173311181436e+02,5.399984383028070170e+02,2.469678584132012134e+02,4.120169716948522023e+02,4.731144734105473049e+02,4.002040298515763652e+02,5.454683136644915749e+02,3.799374441245174125e+02,1.239370719296916702e-02,7.907044593878757160e-03,6.120773841728177102e-03,6.816575187992675311e-03,6.404116055047005644e-03,6.268522727474532333e-03,7.961286791458672615e-03,1.101547070944888969e-02
5.626985730568477493e+02,5.524385199123561279e+02,5.307561800884111562e+02,5.299233784076370739e+02,5.098467647030767012e+02,5.418340231489564758e+02,4.835565152743990893e+02,4.385972441816178957e+02,4.959516407373272386e+02,5.243617243886607184e+02,4.081021773553782168e+02,4.839312683568326747e+02,5.500437340322271211e+02,4.425642402549474355e+02,3.790939851939490950e+02,2.185300451390181706e+02,1.380924748898660070e-01,1.181536814215526227e-01,9.227186601985985781e-02,8.171864353209179477e-02,6.262486290882811335e-02,5.645521998305390310e-02,6.194430501811107326e-02,5.939546736578495828e-02
1.676538300388349114e+02,1.495472956515436351e+02,1.323001804231782614e+02,1.209686412860751261e+02,1.691203072349774459e+02,1.949809383434515553e+02,2.286044128165889049e+02,2.430237571498537363e+02,1.584841133449903623e+02,9.799042413190041145e+01,6.963978615186582033e+01,1.729685881464459740e+01,1.315039818809575536e+02,1.539991232394259839e+02,1.403126079236084536e+02,1.799996364229478729e+02,1.777434807671953165e-01,2.113565716103222858e-01,3.170723715894425698e-01,3.469572552132892951e-01,3.943244464215230893e-01,3.748972090960714376e-01,3.226258682966991476e-01,3.659885729926491416e-01
2.099552676851640740e+02,2.196126986684537030e+02,1.737399565517973770e+02,1.349684652438617434e+02,1.299990794344915628e+02,1.235600199516228486e+02,1.264646156392918499e+02,1.391487962860138623e+02,2.124535154262001413e+02,2.999982751481177274e+02,2.245698205542848882e+02,1.733403087261308713e+02,1.630815110442229638e+02,1.758102095723498905e+02,1.611541136868698061e+02,4.323402931165755803e+01,4.648433332233374848e-01,4.408558312032913040e-01,4.366882220489110566e-01,4.308543568508160782e-01,3.942220792600962254e-01,4.032580497779151840e-01,4.309290919206040793e-01,4.360404269490638085e-01
3.952128855659670421e+02,4.351715110084509206e+02,3.997281419208311490e+02,3.050960118611666871e+02,2.301224504885068143e+02,1.883528738835266836e+02,1.873233649009306134e+02,1.946833587423301992e+02,2.499972622047864377e+02,2.354757972270211042e+02,5.215649514845631529e+02,4.477185647630507219e+02,3.394506210646533191e+02,2.037862265901439400e+02,1.697306881338269591e+02,2.298712777816545554e+02,5.098009677852078925e-01,4.925950048505923773e-01,5.027566745477465293e-01,4.942985069319906222e-01,5.223012547141286932e-01,4.811881606757547059e-01,4.883562008887830097e-01,4.570748806542947462e-01
5.520963544161883192e+02,5.850108527669367504e+02,6.178331867768577013e+02,6.606964649080304071e+02,6.689932345705630041e+02,6.480172189578597681e+02,5.544008725008632155e+02,5.444336434759660506e+02,5.099496092421864546e+02,4.839411453317624705e+02,6.617213397245632223e+02,2.372468097194937400e+03,9.411093874560826862e+02,7.389285231071065709e+02,4.705683844418021522e+02,4.799268073523329576e+02,5.457973093518338897e-02,5.082795998522712799e-02,3.426856367861320918e-02,3.605955997646365790e-02,4.368329310754120315e-02,3.853787717614742814e-02,3.273118348730442301e-02,2.567703495166338487e-02
2.801837061501519202e+02,2.635671644002573544e+02,2.254657728313525524e+02,2.590028143096538997e+02,2.800510227573209363e+02,2.240072265997080194e+02,2.039168231755564307e+02,1.919948018595283941e+02,2.599601085716269040e+02,2.134163601758926916e+02,1.718676962022804560e+02,1.459996927224792671e+02,2.678643184628294307e+02,2.393109786311231630e+02,2.189972986567967155e+02,1.699673932116158994e+02,6.891953962873700879e-02,9.175831480672755336e-02,1.159145540102327621e-01,1.146281423800856736e-01,8.114905414612616497e-02,6.863120551909296374e-02,6.222251718694495753e-02,8.762745075792194305e-02
3.636550963564344841e+01,2.445493073704984965e+01,3.754578513625263270e+01,6.726057526783904450e+01,8.419690375241947322e+01,1.057429502692573493e+02,1.187049319156041207e+02,1.195804607923593466e+02,4.733273907505811451e+00,9.447648881444319358e+00,5.996251658903144488e+00,4.628373920091161109e-01,7.807895086105776983e+00,9.005614356720323599e+01,3.251872302498837541e+01,7.401817001080424063e+01,5.969475697048972629e-01,7.200957046117587579e-01,7.484335436230896699e-01,6.920938398143545722e-01,6.745137010179115267e-01,7.249082641317745601e-01,7.245850214857985083e-01,7.089288500668143866e-01
3.911389127834555097e+02,4.139114018183623216e+02,3.348833162647084691e+02,3.229260859004062354e+02,3.165958317418060801e+02,2.405546282400082134e+02,2.097681767618681477e+02,1.889538059478169316e+02,5.087178086779431965e+02,2.794216845651655490e+02,2.689823575250307499e+02,5.124782655509425240e+02,2.899734658023282918e+02,3.246328725217430815e+02,1.389322981843250204e+02,4.995841509584970197e+01,2.043178498297913426e-01,1.565810982585582878e-01,1.876052178065405196e-01,2.279548891426844692e-01,1.584375788598904600e-01,1.213006265474717849e-01,1.746118681065710332e-01,1.666062786129854090e-01
1.559690082162763076e+02,1.663947210606852991e+02,1.710288208974302222e+02,1.999989052702260039e+02,2.030253679245709577e+02,1.995014609559795531e+02,1.790045483108321775e+02,1.682204779812363995e+02,4.633906033167247784e+01,6.298378718464977055e+01,8.153192876816457613e+01,8.612696579891124316e+01,8.997435162043569790e+01,1.539925520116809992e+02,1.604006610118192100e+02,1.279909116990086915e+02,6.416933326048105402e-01,6.691044912761139329e-01,6.721223313606334848e-01,6.228069961467859184e-01,6.068704261164944436e-01,5.787199167912393527e-01,5.789117276720482375e-01,5.851252662650764380e-01
1.614018860234884869e+02,1.747544835279965412e+02,1.605033819664680550e+02,1.212704659666558769e+02,1.050201484409160315e+02,9.191932933560910612e+01,1.058002200407499913e+02,1.124462015590761013e+02,2.260092993049577217e+02,2.234615227067055230e+02,2.156162632495429818e+02,2.799972180370682509e+02,1.881360912816993221e+02,7.905673729454474596e+01,4.384994611750714455e+01,1.591639694917569336e+01,1.894857061610038251e-01,1.930591800426518234e-01,2.529296000430313884e-01,3.195895336885278826e-01,3.418024957622384230e-01,3.925027868256842356e-01,4.071238134214218429e-01,4.005575671129696924e-01
1.630880142431901163e+02,1.853426950165719234e+02,1.877382693910405465e+02,1.938258158582211195e+02,1.750090104558924509e+02,1.790069246784773895e+02,1.548793192575356841e+02,1.360085494452035846e+02,1.159738302877382949e+02,1.206623014246670209e+02,1.149975349209894944e+02,1.289457744534053347e+02,1.424933027709672047e+02,1.684761150473944724e+02,2.241985192691284681e+02,2.699493974054387309e+02,1.045803664082231021e-01,8.051411382839546160e-02,7.101144599031641858e-02,8.650629935977678653e-02,8.346054857004989169e-02,9.147248495145351987e-02,9.917376683878070809e-02,1.364314837182520335e-01
9.934096347311124475e+01,1.088473770428973921e+02,1.376364811917269151e+02,1.408978850712645112e+02,1.449612357609925652e+02,1.370039253744348287e+02,1.370922719424670788e+02,1.450569434419374772e+02,1.849365172360221976e+01,8.997113861073444241e+01,8.404308344582840107e+01,1.279980753839954133e+02,1.601735314172303219e+02,2.112017197312546841e+02,1.958843434898847136e+02,1.587845639683879710e+02,6.217071479916379539e-01,6.319578120007126598e-01,6.166456724162043823e-01,6.037310496983997465e-01,6.502465122234375450e-01,7.246887556237825434e-01,7.687686037210703649e-01,7.990424530345737741e-01
5.217374610485327935e+01,4.320074796456559341e+01,4.931330486709053673e+01,7.976955772936069877e+01,1.004947525078460586e+02,9.856235067085528101e+01,1.101397008474119872e+02,9.484846935937702028e+01,9.464646421732854975e+00,9.592662898815676442e+01,7.414827436443307818e+01,3.553830088215331529e+01,1.199997359312397833e+02,1.199966583077460882e+02,1.505086370006554262e+02,1.435490915218075827e+02,6.093093129071399661e-01,6.188512837916002596e-01,5.761542640131094295e-01,5.199990126711911964e-01,5.257281588406733652e-01,5.181372437230861161e-01,4.577916207344818744e-01,3.381711587892878290e-01
6.759574509037512371e+02,6.972744111767491404e+02,6.739566088439214582e+02,7.132571568361985328e+02,7.295339883916632289e+02,6.860386675794313760e+02,4.988777449685475176e+02,3.639566253637090085e+02,7.378252012282199530e+02,7.266428807054268191e+02,7.922063692757516264e+02,7.081395830481690155e+02,6.922354200053746354e+02,6.794510160672283519e+02,3.719415810197509131e+02,2.823397603720613915e+02,6.074269083035298451e-03,6.421122617896833987e-03,7.463116699461517893e-03,8.395182447148336752e-03,8.523197219756568563e-03,1.152677621646315022e-02,1.692548867442525071e-02,1.557294692658883588e-02
4.800177409924700669e+02,4.899697414176327470e+02,4.542920029716668182e+02,4.439513374491226045e+02,3.227047380839312609e+02,2.824200604656269320e+02,2.286256166219538102e+02,1.947861727415204030e+02,3.550192764039117606e+02,3.261843920523759834e+02,3.909754453578004245e+02,3.525226714688684524e+02,3.850774065629158258e+02,3.999938685423105653e+02,1.770272171069975684e+02,1.399797042337881408e+02,1.046884881261865297e-01,9.524845560951142320e-02,1.245300715369987016e-01,1.267923274324301297e-01,1.453870429121764396e-01,1.494733558792693817e-01,1.519919420580458091e-01,1.228432021277895275e-01
1.453168954458016913e+02,1.431330365192806653e+02,1.460834831876131830e+02,1.431289844575289010e+02,1.468518868785475888e+02,1.376884066068072627e+02,1.119494647812431509e+02,1.067041840084494595e+02,5.085147534053233898e+01,4.930681766184240189e+01,7.607448679416729931e+01,1.437444390642504288e+02,1.335519749452569727e+02,2.439403217426090293e+02,1.644884895055973857e+02,8.998584549348537109e+01,3.216649259622215706e-01,3.463247215361817122e-01,3.704019518995192994e-01,4.511619573298655261e-01,5.148635568859745160e-01,5.529871165674803413e-01,6.006277146128571331e-01,6.557518920617126934e-01
3.674553634602189618e+02,4.095007458583307880e+02,4.296620205750807031e+02,4.704599618561829857e+02,5.275257884564219921e+02,5.741017277726153907e+02,5.400501746884414160e+02,5.180587770123011069e+02,4.199656287803552459e+02,5.362633306323906481e+02,6.051043843843841614e+02,6.499873910912425572e+02,6.991846606745701820e+02,6.810639564181354899e+02,3.751478422948954403e+02,2.738730539999878602e+02,2.507185307629853366e-01,1.621148626510231783e-01,1.325443147157492341e-01,9.852944567153695821e-02,1.171642187582945249e-01,1.527993762011004009e-01,1.694825298145864190e-01,2.182847492068649975e-01
1.432247891153741080e+02,1.407137976097696423e+02,1.465249650661651231e+02,1.697447468297236242e+02,1.547997986208339398e+02,1.802112441174985236e+02,1.869316472321792730e+02,1.960895366218021820e+02,1.144515063162865687e+02,1.529644384166352609e+02,1.629999276324447806e+02,1.626542178860329670e+02,1.579328599243222300e+02,1.753683131490146820e+02,2.599566314513687644e+02,2.915245738489833229e+02,3.779142776166288242e-01,3.379463403816001521e-01,3.035293514917244417e-01,2.201320228568439674e-01,1.969144620363665332e-01,1.076271804502681312e-01,7.522291257980502632e-02,5.237910297375877183e-02
-3.871596650061278483e-02,-8.371729127858058839e-03,5.518732359418128397e-02,1.352544537553254100e+00,1.937169248870116656e+00,2.009061883075763610e+00,7.487755285333599908e-02,-6.344644290018730537e-02,-6.038567356729066304e+00,-7.231835194253709576e-01,-2.556422118362272275e-03,1.503245603246186057e+01,-6.065190336531791626e-01,2.959534153060164652e+00,-1.008905139638371473e+00,-1.550791557576556912e+01,9.468970409026941093e-01,9.587041237192608367e-01,9.628847067268889726e-01,9.628454581083396580e-01,9.637832693689125652e-01,9.592154597397508642e-01,9.300180203615125984e-01,8.900253247450219396e-01
2.285784115029221368e+02,2.639174307568611084e+02,2.559009366347477226e+02,2.605586111569708692e+02,2.454602045187343151e+02,2.431365872762065692e+02,2.499493381760918567e+02,1.991782927653349589e+02,2.328922893361574609e+02,1.824958122918484378e+02,1.296136451562950640e+02,1.613464402166343064e+02,2.329097229461437450e+02,2.130812731570520668e+02,1.479772628697677419e+02,2.150364878325031555e+02,3.504026751994055999e-01,3.525789306820494295e-01,3.794280392030804361e-01,3.826226723426510157e-01,3.722318484759521984e-01,4.463341767949068895e-01,3.947117990704067658e-01,3.111997793784526678e-01
1.457292769250415176e+02,1.656186944106051726e+02,1.679909041306243012e+02,1.814731648304673115e+02,1.999125286173839697e+02,2.314342246766893822e+02,2.250975327254057561e+02,1.749658732933408771e+02,4.888644057979700364e+01,9.403423541490774085e+01,1.319666065117411620e+02,2.604491588858440991e+02,1.974996634028517235e+02,3.114990644612331607e+02,2.999653639260259297e+02,1.749762479409068590e+02,3.071299715606958802e-01,2.993258995973739900e-01,2.911558101389118969e-01,2.824649328589042274e-01,2.860677691798538258e-01,3.276500313983750634e-01,3.385073739883364685e-01,3.563564106192312897e-01
5.107436507336802833e+02,5.232663337364245990e+02,4.911773596959577048e+02,4.499956511083180430e+02,2.912596634224717604e+02,2.699024168424885488e+02,3.552999945192377709e+02,4.050246542242755368e+02,2.570927543311275372e+02,3.884685055130553906e+02,3.316133054247814016e+02,3.530336740643132316e+02,1.699264974477357555e+02,1.779967648500279438e+02,1.729731948212128145e+02,2.234761882337018619e+02,2.424365850269394052e-01,1.329969509711298736e-01,8.115028678386732031e-02,4.622048503627814581e-02,3.597612034799772124e-02,2.844164892328737704e-02,2.913282003410455970e-02,3.766478280799661488e-02
9.705252374677219507e+01,1.252834442077542718e+02,1.395233665756259143e+02,1.108634177857750132e+02,1.029206749623517112e+02,6.776091150475687641e+01,5.052074208288151880e+01,2.941380835486687317e+01,1.109958581537597411e+02,2.499991889541562884e+01,4.849280824528219114e+01,-9.588469239015566803e-01,8.301585092881401673e-01,2.209025111347959225e+01,7.993746356455130986e+00,-2.025854909232209344e+00,6.514220753797979047e-01,6.391061924998652222e-01,5.881856501416051763e-01,5.347171233085568076e-01,5.482107609967921125e-01,5.734923138515936047e-01,5.501016798853307632e-01,5.921126395516060903e-01
7.640378426309077042e+01,9.737341175066865162e+01,1.339826190350906643e+02,1.449553987113544622e+02,1.235709561878134366e+02,1.009439144706050939e+02,6.729913623771135178e+01,8.815729615398352337e+01,1.556962697781658811e+01,8.490989628815569290e+01,1.442647226297061991e+02,7.993017445562230705e+01,1.000983815935349668e+02,2.051008648446691396e+01,7.157118335009442944e+01,1.030063997357626846e+02,4.304149463030403355e-01,4.386722217012396507e-01,4.877928363971283932e-01,5.087885604126878292e-01,5.121665799166476019e-01,4.273412060585516370e-01,4.571374057831290028e-01,4.838054374715488049e-01
1.056437766234364659e+02,1.045036518631503952e+02,1.049658584954458433e+02,1.370883645191242124e+02,1.331886064373597094e+02,1.426377668640005822e+02,1.073558528029509063e+02,8.848006487975686696e+01,1.318429664320034789e+01,8.313119827639962978e+01,9.898126483412494281e+01,1.599938758803316716e+02,1.234155130945216854e+02,1.489971091645864760e+02,1.369011953125244077e+02,1.879426168652715319e+02,7.598565845748702641e-01,7.746150859336455863e-01,7.229096760613618056e-01,6.889275821146901846e-01,6.308706957703740237e-01,6.179218110024313759e-01,6.023870516819773702e-01,6.294958554410859941e-01
