TimeUTC,spotMeas,spotPred,imbalMeas,windMeas,windFor,loadFor,trans
2022-04-01 12:00:00,147.100006,146.012266428673,192.5,0.223321858864028,0.318846815834768,2584,-270.900002
2022-04-01 13:00:00,140.820007,129.740350109251,85,0.270008605851979,0.320567986230637,2541,-314.5
2022-04-01 14:00:00,142.330002,132.97756361609,85,0.327452667814114,0.309595524956971,2613,-123.699951
2022-04-01 15:00:00,172.399994,189.686847780139,100,0.372203098106713,0.297117039586919,2816,-268.200012
2022-04-01 16:00:00,191.699997,203.481546366199,100,0.37263339070568,0.269363166953528,2748,-500
2022-04-01 17:00:00,205.960007,204.16603181691,102.97,0.338640275387263,0.250645438898451,2594,-574.5
2022-04-01 18:00:00,200.190002,183.476868468487,200.19,0.308304647160069,0.223537005163511,2450,-513
2022-04-01 19:00:00,174.919998,180.299354016649,174.92,0.291308089500861,0.212994836488812,2292,-27.900024
2022-04-01 20:00:00,167.850006,167.567455054482,167.85,0.274096385542169,0.214931153184165,2213,51.900024
2022-04-01 21:00:00,151.860001,160.45961439346,151.86,0.250215146299484,0.200516351118761,2109,327.800049
2022-04-01 22:00:00,112.010002,114.29274450999,112.01,0.221170395869191,0.217082616179002,2166,153.199951
2022-04-01 23:00:00,125.010002,132.972265000216,125.01,0.182659208261618,0.18395008605852,2120,104.400024
2022-04-02 00:00:00,131.720001,130.60987929926,131.72,0.146299483648881,0.148881239242685,2176,143
2022-04-02 01:00:00,140.539993,126.002206735841,140.54,0.142857142857143,0.13855421686747,2195,148.599976
2022-04-02 02:00:00,131.789993,124.610905006093,131.79,0.147375215146299,0.132960413080895,2187,184.400024
2022-04-02 03:00:00,145.070007,140.133863250914,145.07,0.155550774526678,0.123063683304647,2246,197
2022-04-02 04:00:00,135.839996,123.68955407101,135.84,0.142426850258176,0.113597246127367,2360,407
2022-04-02 05:00:00,168.059998,181.935557314599,191.5,0.123924268502582,0.130378657487091,2452,383.5
2022-04-02 06:00:00,190.300003,195.373743675157,199,0.0985370051635112,0.141351118760757,2526,188.200012
2022-04-02 07:00:00,192.149994,172.046356418666,199,0.0673407917383821,0.146729776247849,2530,33.799988
2022-04-02 08:00:00,169.770004,176.680888845484,67.22,0.0776678141135972,0.159853700516351,2507,-102.199997
2022-04-02 09:00:00,166.940002,175.303722139358,67.22,0.0673407917383821,0.169965576592083,2520,-12.599991
2022-04-02 10:00:00,160.630005,154.795263125932,20.7,0.0574440619621343,0.173623063683305,2471,-73.799988
2022-04-02 11:00:00,132.179993,122.822388583763,185.9,0.0572289156626506,0.173838209982788,2330,73.099976
2022-04-02 12:00:00,120.599998,120.278194585993,184.5,0.0725043029259897,0.181153184165232,2280,100.3
2022-04-02 13:00:00,128.449997,142.649501708732,184.5,0.09315834767642,0.190404475043029,2231,38.099991
2022-04-02 14:00:00,137.449997,147.866575730602,137.45,0.0976764199655766,0.190189328743546,2232,22.700012
2022-04-02 15:00:00,171.270004,172.998188336877,171.27,0.0983218588640275,0.175774526678141,2398,47.5
2022-04-02 16:00:00,227.600006,233.594748446758,180,0.0869191049913941,0.145869191049914,2429,-203.200012
2022-04-02 17:00:00,259.149994,251.830358828429,180,0.088855421686747,0.11144578313253,2302,-55.5
2022-04-02 18:00:00,241.630005,236.603620546036,185,0.0953098106712564,0.103485370051635,2228,-21.6999510000001
2022-04-02 19:00:00,210,211.871836787827,210,0.0916523235800344,0.11617900172117,2166,-139.699951
2022-04-02 20:00:00,206.139999,209.701820187074,206.14,0.0987521514629948,0.126936316695353,2024,-271
2022-04-02 21:00:00,189.380005,193.12302096009,189.38,0.131239242685026,0.150387263339071,1894,-151
2022-04-02 22:00:00,199.080002,215.91490162802,199.08,0.134251290877797,0.174913941480207,1975,-622
2022-04-02 23:00:00,193.080002,206.495425703733,193.08,0.174913941480207,0.207401032702238,1938,-874.200073
2022-04-03 00:00:00,195.759995,208.708515001045,195.76,0.249139414802065,0.239457831325301,1924,-1012.399902
2022-04-03 01:00:00,194.440002,180.939870846694,194.44,0.26592082616179,0.26118760757315,1919,-1126.800049
2022-04-03 02:00:00,195.550003,202.532652654115,195.55,0.286144578313253,0.28829604130809,1967,-1225.900024
2022-04-03 03:00:00,193.820007,215.633907312075,193.82,0.317555938037866,0.308304647160069,2068,-1299.700043
2022-04-03 04:00:00,190.880005,191.446067615822,190.88,0.337349397590361,0.325086058519793,2071,-1357.300026
2022-04-03 05:00:00,192.600006,190.182196437382,192.82,0.333261617900172,0.356497418244406,2167,-1226.900024
2022-04-03 06:00:00,197.240005,197.88468188484,204.39,0.301635111876076,0.37736660929432,2299,-1224.900024
2022-04-03 07:00:00,182.070007,174.088492929673,204.39,0.351118760757315,0.435671256454389,2288,-1541.5
2022-04-03 08:00:00,180.759995,197.869524346583,202.5,0.398666092943201,0.506884681583477,2286,-1957.899975
2022-04-03 09:00:00,179.130005,186.630933630511,192.5,0.446643717728055,0.531411359724613,2293,-2135.00003
2022-04-03 10:00:00,174.199997,184.865045187991,174.2,0.460843373493976,0.540017211703959,2271,-1967.300003
2022-04-03 11:00:00,119.639999,121.796530983491,43.55,0.510542168674699,0.585628227194492,2167,-1784.100006
