"TimeUTC","GreenPower","GreenPowerLastHour","GreenPowerLastDay","GreenPowerLastWeek"
2022-08-20 10:00:00,1422,1353,876,948
2022-08-20 11:00:00,1523,1422,941,969
2022-08-20 12:00:00,1622,1523,945,948
2022-08-20 13:00:00,1618,1622,907,882
2022-08-20 14:00:00,1565,1618,798,770
2022-08-20 15:00:00,1367,1565,674,626
2022-08-20 16:00:00,1103,1367,507,458
2022-08-20 17:00:00,829,1103,317,271
2022-08-20 18:00:00,582,829,186,146
2022-08-20 19:00:00,568,582,147,129
2022-08-20 20:00:00,669,568,142,146
2022-08-20 21:00:00,735,669,179,189
2022-08-20 22:00:00,726,735,222,333
2022-08-20 23:00:00,815,726,246,370
2022-08-21 00:00:00,917,815,273,417
2022-08-21 01:00:00,988,917,345,427
2022-08-21 02:00:00,986,988,418,400
2022-08-21 03:00:00,1091,986,474,400
2022-08-21 04:00:00,1226,1091,538,452
2022-08-21 05:00:00,1415,1226,660,559
2022-08-21 06:00:00,1643,1415,788,656
2022-08-21 07:00:00,1874,1643,965,786
2022-08-21 08:00:00,2064,1874,1150,898
2022-08-21 09:00:00,2167,2064,1353,938
2022-08-21 10:00:00,2201,2167,1422,861
2022-08-21 11:00:00,2137,2201,1523,795
2022-08-21 12:00:00,2153,2137,1622,740
2022-08-21 13:00:00,2187,2153,1618,712
2022-08-21 14:00:00,2098,2187,1565,662
2022-08-21 15:00:00,1852,2098,1367,601
2022-08-21 16:00:00,1460,1852,1103,579
2022-08-21 17:00:00,1049,1460,829,642
2022-08-21 18:00:00,740,1049,582,709
2022-08-21 19:00:00,660,740,568,903
2022-08-21 20:00:00,577,660,669,1111
2022-08-21 21:00:00,460,577,735,1243
2022-08-21 22:00:00,457,460,726,1195
2022-08-21 23:00:00,410,457,815,1109
2022-08-22 00:00:00,376,410,917,1111
2022-08-22 01:00:00,339,376,988,1018
2022-08-22 02:00:00,254,339,986,1022
2022-08-22 03:00:00,149,254,1091,1099
2022-08-22 04:00:00,107,149,1226,1170
2022-08-22 05:00:00,171,107,1415,1229
2022-08-22 06:00:00,277,171,1643,1269
2022-08-22 07:00:00,392,277,1874,1434
2022-08-22 08:00:00,510,392,2064,1596
2022-08-22 09:00:00,595,510,2167,1749
2022-08-22 10:00:00,614,595,2201,1729
2022-08-22 11:00:00,620,614,2137,1650
2022-08-22 12:00:00,615,620,2153,1592
2022-08-22 13:00:00,580,615,2187,1363
2022-08-22 14:00:00,527,580,2098,1086
2022-08-22 15:00:00,439,527,1852,923
2022-08-22 16:00:00,314,439,1460,822
2022-08-22 17:00:00,198,314,1049,681
2022-08-22 18:00:00,142,198,740,581
2022-08-22 19:00:00,182,142,660,582
2022-08-22 20:00:00,251,182,577,631
2022-08-22 21:00:00,355,251,460,674
2022-08-22 22:00:00,554,355,457,684
2022-08-22 23:00:00,584,554,410,606
2022-08-23 00:00:00,654,584,376,563
2022-08-23 01:00:00,707,654,339,420
2022-08-23 02:00:00,709,707,254,387
2022-08-23 03:00:00,795,709,149,411
2022-08-23 04:00:00,881,795,107,398
2022-08-23 05:00:00,1027,881,171,440
2022-08-23 06:00:00,1211,1027,277,521
2022-08-23 07:00:00,1444,1211,392,583
2022-08-23 08:00:00,1645,1444,510,693
2022-08-23 09:00:00,1821,1645,595,905
2022-08-23 10:00:00,1878,1821,614,1030
2022-08-23 11:00:00,1877,1878,620,1113
2022-08-23 12:00:00,1798,1877,615,1176
2022-08-23 13:00:00,1587,1798,580,1183
2022-08-23 14:00:00,1380,1587,527,1169
2022-08-23 15:00:00,1158,1380,439,1070
2022-08-23 16:00:00,914,1158,314,907
2022-08-23 17:00:00,727,914,198,630
2022-08-23 18:00:00,708,727,142,408
2022-08-23 19:00:00,860,708,182,363
2022-08-23 20:00:00,1052,860,251,385
2022-08-23 21:00:00,1162,1052,355,413
2022-08-23 22:00:00,1706,1162,554,370
2022-08-23 23:00:00,1622,1706,584,353
2022-08-24 00:00:00,1573,1622,654,325
2022-08-24 01:00:00,1505,1573,707,331
2022-08-24 02:00:00,1465,1505,709,321
2022-08-24 03:00:00,1421,1465,795,275
2022-08-24 04:00:00,1451,1421,881,217
2022-08-24 05:00:00,1568,1451,1027,183
2022-08-24 06:00:00,1698,1568,1211,164
2022-08-24 07:00:00,1837,1698,1444,144
2022-08-24 08:00:00,1937,1837,1645,143
2022-08-24 09:00:00,1987,1937,1821,165
2022-08-24 10:00:00,1981,1987,1878,191
2022-08-24 11:00:00,1961,1981,1877,235
2022-08-24 12:00:00,1864,1961,1798,285
2022-08-24 13:00:00,1635,1864,1587,332
2022-08-24 14:00:00,1430,1635,1380,381
2022-08-24 15:00:00,1133,1430,1158,404
2022-08-24 16:00:00,845,1133,914,426
2022-08-24 17:00:00,630,845,727,425
2022-08-24 18:00:00,607,630,708,414
2022-08-24 19:00:00,780,607,860,437
2022-08-24 20:00:00,1030,780,1052,497
2022-08-24 21:00:00,1182,1030,1162,486
2022-08-24 22:00:00,1091,1182,1706,495
2022-08-24 23:00:00,1133,1091,1622,474
2022-08-25 00:00:00,1155,1133,1573,500
2022-08-25 01:00:00,1074,1155,1505,561
2022-08-25 02:00:00,1094,1074,1465,613
2022-08-25 03:00:00,1142,1094,1421,649
2022-08-25 04:00:00,1242,1142,1451,630
2022-08-25 05:00:00,1337,1242,1568,650
2022-08-25 06:00:00,1368,1337,1698,754
2022-08-25 07:00:00,1494,1368,1837,837
2022-08-25 08:00:00,1494,1494,1937,942
2022-08-25 09:00:00,1420,1494,1987,1082
2022-08-25 10:00:00,1240,1420,1981,1076
2022-08-25 11:00:00,1180,1240,1961,1051
2022-08-25 12:00:00,1138,1180,1864,1069
2022-08-25 13:00:00,1018,1138,1635,1078
2022-08-25 14:00:00,1004,1018,1430,1135
2022-08-25 15:00:00,1047,1004,1133,1173
2022-08-25 16:00:00,1083,1047,845,1072
2022-08-25 17:00:00,1078,1083,630,835
2022-08-25 18:00:00,1092,1078,607,569
2022-08-25 19:00:00,1170,1092,780,407
2022-08-25 20:00:00,1276,1170,1030,388
2022-08-25 21:00:00,1350,1276,1182,378
2022-08-25 22:00:00,1382,1350,1091,293
2022-08-25 23:00:00,1315,1382,1133,294
2022-08-26 00:00:00,1275,1315,1155,270
2022-08-26 01:00:00,1154,1275,1074,232
2022-08-26 02:00:00,1071,1154,1094,227
2022-08-26 03:00:00,1025,1071,1142,201
2022-08-26 04:00:00,917,1025,1242,181
2022-08-26 05:00:00,859,917,1337,231
2022-08-26 06:00:00,821,859,1368,363
2022-08-26 07:00:00,862,821,1494,534
2022-08-26 08:00:00,868,862,1494,672
2022-08-26 09:00:00,877,868,1420,798
2022-08-26 10:00:00,777,877,1240,876
2022-08-26 11:00:00,736,777,1180,941
2022-08-26 12:00:00,722,736,1138,945
2022-08-26 13:00:00,689,722,1018,907
2022-08-26 14:00:00,588,689,1004,798
2022-08-26 15:00:00,615,588,1047,674
2022-08-26 16:00:00,639,615,1083,507
2022-08-26 17:00:00,590,639,1078,317
2022-08-26 18:00:00,525,590,1092,186
2022-08-26 19:00:00,498,525,1170,147
2022-08-26 20:00:00,551,498,1276,142
2022-08-26 21:00:00,667,551,1350,179
2022-08-26 22:00:00,723,667,1382,222
2022-08-26 23:00:00,793,723,1315,246
2022-08-27 00:00:00,833,793,1275,273
2022-08-27 01:00:00,973,833,1154,345
2022-08-27 02:00:00,1009,973,1071,418
2022-08-27 03:00:00,1083,1009,1025,474
2022-08-27 04:00:00,1133,1083,917,538
2022-08-27 05:00:00,1266,1133,859,660
2022-08-27 06:00:00,1386,1266,821,788
2022-08-27 07:00:00,1466,1386,862,965
2022-08-27 08:00:00,1574,1466,868,1150
2022-08-27 09:00:00,1636,1574,877,1353
2022-08-27 10:00:00,1647,1636,777,1422
2022-08-27 11:00:00,1694,1647,736,1523
2022-08-27 12:00:00,1742,1694,722,1622
2022-08-27 13:00:00,1779,1742,689,1618
2022-08-27 14:00:00,1777,1779,588,1565
2022-08-27 15:00:00,1714,1777,615,1367
2022-08-27 16:00:00,1596,1714,639,1103
2022-08-27 17:00:00,1447,1596,590,829
2022-08-27 18:00:00,1297,1447,525,582
2022-08-27 19:00:00,1161,1297,498,568
2022-08-27 20:00:00,1348,1161,551,669
2022-08-27 21:00:00,1505,1348,667,735
2022-08-27 22:00:00,943,1505,723,726
2022-08-27 23:00:00,920,943,793,815
2022-08-28 00:00:00,968,920,833,917
2022-08-28 01:00:00,1055,968,973,988
2022-08-28 02:00:00,1142,1055,1009,986
2022-08-28 03:00:00,1193,1142,1083,1091
2022-08-28 04:00:00,1252,1193,1133,1226
2022-08-28 05:00:00,1350,1252,1266,1415
2022-08-28 06:00:00,1406,1350,1386,1643
2022-08-28 07:00:00,1425,1406,1466,1874
2022-08-28 08:00:00,1528,1425,1574,2064
2022-08-28 09:00:00,1708,1528,1636,2167
2022-08-28 10:00:00,1712,1708,1647,2201
2022-08-28 11:00:00,1730,1712,1694,2137
2022-08-28 12:00:00,1829,1730,1742,2153
2022-08-28 13:00:00,1973,1829,1779,2187
2022-08-28 14:00:00,2038,1973,1777,2098
2022-08-28 15:00:00,2005,2038,1714,1852
2022-08-28 16:00:00,1895,2005,1596,1460
2022-08-28 17:00:00,1747,1895,1447,1049
2022-08-28 18:00:00,1622,1747,1297,740
2022-08-28 19:00:00,1598,1622,1161,660
2022-08-28 20:00:00,1614,1598,1348,577
2022-08-28 21:00:00,1615,1614,1505,460
2022-08-28 22:00:00,1397,1615,943,457
2022-08-28 23:00:00,1339,1397,920,410
2022-08-29 00:00:00,1332,1339,968,376
2022-08-29 01:00:00,1317,1332,1055,339
2022-08-29 02:00:00,1331,1317,1142,254
2022-08-29 03:00:00,1419,1331,1193,149
2022-08-29 04:00:00,1480,1419,1252,107
2022-08-29 05:00:00,1553,1480,1350,171
2022-08-29 06:00:00,1614,1553,1406,277
2022-08-29 07:00:00,1610,1614,1425,392
2022-08-29 08:00:00,1558,1610,1528,510
2022-08-29 09:00:00,1492,1558,1708,595
2022-08-29 10:00:00,1393,1492,1712,614
2022-08-29 11:00:00,1371,1393,1730,620
2022-08-29 12:00:00,1458,1371,1829,615
2022-08-29 13:00:00,1405,1458,1973,580
2022-08-29 14:00:00,1381,1405,2038,527
2022-08-29 15:00:00,1339,1381,2005,439
2022-08-29 16:00:00,1236,1339,1895,314
2022-08-29 17:00:00,1030,1236,1747,198
2022-08-29 18:00:00,825,1030,1622,142
2022-08-29 19:00:00,756,825,1598,182
2022-08-29 20:00:00,729,756,1614,251
2022-08-29 21:00:00,649,729,1615,355
2022-08-29 22:00:00,561,649,1397,554
2022-08-29 23:00:00,510,561,1339,584
2022-08-30 00:00:00,461,510,1332,654
2022-08-30 01:00:00,438,461,1317,707
2022-08-30 02:00:00,392,438,1331,709
2022-08-30 03:00:00,408,392,1419,795
2022-08-30 04:00:00,396,408,1480,881
2022-08-30 05:00:00,462,396,1553,1027
2022-08-30 06:00:00,610,462,1614,1211
2022-08-30 07:00:00,785,610,1610,1444
2022-08-30 08:00:00,969,785,1558,1645
2022-08-30 09:00:00,1106,969,1492,1821
2022-08-30 10:00:00,1144,1106,1393,1878
2022-08-30 11:00:00,1199,1144,1371,1877
2022-08-30 12:00:00,1253,1199,1458,1798
2022-08-30 13:00:00,1302,1253,1405,1587
2022-08-30 14:00:00,1318,1302,1381,1380
2022-08-30 15:00:00,1278,1318,1339,1158
2022-08-30 16:00:00,1211,1278,1236,914
2022-08-30 17:00:00,1107,1211,1030,727
2022-08-30 18:00:00,926,1107,825,708
2022-08-30 19:00:00,816,926,756,860
2022-08-30 20:00:00,718,816,729,1052
2022-08-30 21:00:00,555,718,649,1162
2022-08-30 22:00:00,515,555,561,1706
2022-08-30 23:00:00,437,515,510,1622
2022-08-31 00:00:00,428,437,461,1573
2022-08-31 01:00:00,393,428,438,1505
2022-08-31 02:00:00,431,393,392,1465
2022-08-31 03:00:00,504,431,408,1421
2022-08-31 04:00:00,515,504,396,1451
2022-08-31 05:00:00,632,515,462,1568
2022-08-31 06:00:00,805,632,610,1698
2022-08-31 07:00:00,981,805,785,1837
2022-08-31 08:00:00,1159,981,969,1937
2022-08-31 09:00:00,1296,1159,1106,1987
2022-08-31 10:00:00,1307,1296,1144,1981
2022-08-31 11:00:00,1313,1307,1199,1961
2022-08-31 12:00:00,1311,1313,1253,1864
2022-08-31 13:00:00,1299,1311,1302,1635
2022-08-31 14:00:00,1269,1299,1318,1430
2022-08-31 15:00:00,1191,1269,1278,1133
2022-08-31 16:00:00,1077,1191,1211,845
2022-08-31 17:00:00,849,1077,1107,630
2022-08-31 18:00:00,641,849,926,607
2022-08-31 19:00:00,529,641,816,780
2022-08-31 20:00:00,484,529,718,1030
2022-08-31 21:00:00,429,484,555,1182
2022-08-31 22:00:00,329,429,515,1091
2022-08-31 23:00:00,257,329,437,1133
2022-09-01 00:00:00,212,257,428,1155
2022-09-01 01:00:00,160,212,393,1074
2022-09-01 02:00:00,142,160,431,1094
2022-09-01 03:00:00,148,142,504,1142
2022-09-01 04:00:00,141,148,515,1242
2022-09-01 05:00:00,147,141,632,1337
2022-09-01 06:00:00,151,147,805,1368
2022-09-01 07:00:00,123,151,981,1494
2022-09-01 08:00:00,107,123,1159,1494
2022-09-01 09:00:00,105,107,1296,1420
2022-09-01 10:00:00,79,105,1307,1240
2022-09-01 11:00:00,77,79,1313,1180
2022-09-01 12:00:00,94,77,1311,1138
2022-09-01 13:00:00,131,94,1299,1018
2022-09-01 14:00:00,177,131,1269,1004
2022-09-01 15:00:00,205,177,1191,1047
2022-09-01 16:00:00,260,205,1077,1083
2022-09-01 17:00:00,279,260,849,1078
2022-09-01 18:00:00,251,279,641,1092
2022-09-01 19:00:00,220,251,529,1170
2022-09-01 20:00:00,227,220,484,1276
2022-09-01 21:00:00,208,227,429,1350
2022-09-01 22:00:00,144,208,329,1382
2022-09-01 23:00:00,105,144,257,1315
2022-09-02 00:00:00,117,105,212,1275
2022-09-02 01:00:00,115,117,160,1154
2022-09-02 02:00:00,117,115,142,1071
2022-09-02 03:00:00,137,117,148,1025
2022-09-02 04:00:00,150,137,141,917
2022-09-02 05:00:00,238,150,147,859
2022-09-02 06:00:00,397,238,151,821
2022-09-02 07:00:00,575,397,123,862
2022-09-02 08:00:00,778,575,107,868
2022-09-02 09:00:00,951,778,105,877
2022-09-02 10:00:00,1045,951,79,777
2022-09-02 11:00:00,1116,1045,77,736
2022-09-02 12:00:00,1130,1116,94,722
2022-09-02 13:00:00,1140,1130,131,689
2022-09-02 14:00:00,1117,1140,177,588
2022-09-02 15:00:00,1054,1117,205,615
2022-09-02 16:00:00,994,1054,260,639
2022-09-02 17:00:00,932,994,279,590
2022-09-02 18:00:00,977,932,251,525
2022-09-02 19:00:00,1110,977,220,498
2022-09-02 20:00:00,1356,1110,227,551
2022-09-02 21:00:00,1497,1356,208,667
2022-09-02 22:00:00,1638,1497,144,723
2022-09-02 23:00:00,1619,1638,105,793
2022-09-03 00:00:00,1682,1619,117,833
2022-09-03 01:00:00,1605,1682,115,973
2022-09-03 02:00:00,1525,1605,117,1009
2022-09-03 03:00:00,1494,1525,137,1083
2022-09-03 04:00:00,1477,1494,150,1133
2022-09-03 05:00:00,1573,1477,238,1266
2022-09-03 06:00:00,1718,1573,397,1386
2022-09-03 07:00:00,1968,1718,575,1466
2022-09-03 08:00:00,2158,1968,778,1574
2022-09-03 09:00:00,2266,2158,951,1636
2022-09-03 10:00:00,2276,2266,1045,1647
2022-09-03 11:00:00,2335,2276,1116,1694
2022-09-03 12:00:00,2299,2335,1130,1742
2022-09-03 13:00:00,2167,2299,1140,1779
2022-09-03 14:00:00,2021,2167,1117,1777
2022-09-03 15:00:00,1819,2021,1054,1714
2022-09-03 16:00:00,1643,1819,994,1596
2022-09-03 17:00:00,1443,1643,932,1447
2022-09-03 18:00:00,1367,1443,977,1297
2022-09-03 19:00:00,1492,1367,1110,1161
2022-09-03 20:00:00,1564,1492,1356,1348
2022-09-03 21:00:00,1609,1564,1497,1505
2022-09-03 22:00:00,1752,1609,1638,943
2022-09-03 23:00:00,1631,1752,1619,920
2022-09-04 00:00:00,1667,1631,1682,968
2022-09-04 01:00:00,1607,1667,1605,1055
2022-09-04 02:00:00,1558,1607,1525,1142
2022-09-04 03:00:00,1579,1558,1494,1193
2022-09-04 04:00:00,1588,1579,1477,1252
2022-09-04 05:00:00,1683,1588,1573,1350
2022-09-04 06:00:00,1823,1683,1718,1406
2022-09-04 07:00:00,2064,1823,1968,1425
2022-09-04 08:00:00,2169,2064,2158,1528
2022-09-04 09:00:00,2219,2169,2266,1708
2022-09-04 10:00:00,2210,2219,2276,1712
2022-09-04 11:00:00,2221,2210,2335,1730
2022-09-04 12:00:00,2164,2221,2299,1829
2022-09-04 13:00:00,1967,2164,2167,1973
2022-09-04 14:00:00,1791,1967,2021,2038
2022-09-04 15:00:00,1564,1791,1819,2005
2022-09-04 16:00:00,1487,1564,1643,1895
2022-09-04 17:00:00,1445,1487,1443,1747
2022-09-04 18:00:00,1434,1445,1367,1622
2022-09-04 19:00:00,1523,1434,1492,1598
2022-09-04 20:00:00,1658,1523,1564,1614
2022-09-04 21:00:00,1738,1658,1609,1615
2022-09-04 22:00:00,1828,1738,1752,1397
2022-09-04 23:00:00,1745,1828,1631,1339
2022-09-05 00:00:00,1802,1745,1667,1332
2022-09-05 01:00:00,1825,1802,1607,1317
2022-09-05 02:00:00,1909,1825,1558,1331
2022-09-05 03:00:00,1967,1909,1579,1419
2022-09-05 04:00:00,2003,1967,1588,1480
2022-09-05 05:00:00,2157,2003,1683,1553
2022-09-05 06:00:00,2330,2157,1823,1614
2022-09-05 07:00:00,2629,2330,2064,1610
2022-09-05 08:00:00,2834,2629,2169,1558
2022-09-05 09:00:00,2888,2834,2219,1492
2022-09-05 10:00:00,2890,2888,2210,1393
2022-09-05 11:00:00,2950,2890,2221,1371
2022-09-05 12:00:00,3017,2950,2164,1458
2022-09-05 13:00:00,2909,3017,1967,1405
2022-09-05 14:00:00,2623,2909,1791,1381
2022-09-05 15:00:00,2414,2623,1564,1339
2022-09-05 16:00:00,2208,2414,1487,1236
2022-09-05 17:00:00,1951,2208,1445,1030
2022-09-05 18:00:00,1831,1951,1434,825
2022-09-05 19:00:00,1860,1831,1523,756
2022-09-05 20:00:00,1952,1860,1658,729
2022-09-05 21:00:00,2012,1952,1738,649
2022-09-05 22:00:00,2227,2012,1828,561
2022-09-05 23:00:00,2147,2227,1745,510
2022-09-06 00:00:00,2184,2147,1802,461
2022-09-06 01:00:00,2188,2184,1825,438
2022-09-06 02:00:00,2222,2188,1909,392
2022-09-06 03:00:00,2259,2222,1967,408
2022-09-06 04:00:00,2289,2259,2003,396
2022-09-06 05:00:00,2440,2289,2157,462
2022-09-06 06:00:00,2628,2440,2330,610
2022-09-06 07:00:00,2981,2628,2629,785
2022-09-06 08:00:00,3128,2981,2834,969
2022-09-06 09:00:00,3166,3128,2888,1106
2022-09-06 10:00:00,3141,3166,2890,1144
2022-09-06 11:00:00,3187,3141,2950,1199
2022-09-06 12:00:00,3160,3187,3017,1253
2022-09-06 13:00:00,3003,3160,2909,1302
2022-09-06 14:00:00,2828,3003,2623,1318
2022-09-06 15:00:00,2575,2828,2414,1278
2022-09-06 16:00:00,2326,2575,2208,1211
2022-09-06 17:00:00,2051,2326,1951,1107
2022-09-06 18:00:00,1896,2051,1831,926
2022-09-06 19:00:00,1963,1896,1860,816
2022-09-06 20:00:00,2011,1963,1952,718
2022-09-06 21:00:00,1973,2011,2012,555
2022-09-06 22:00:00,1965,1973,2227,515
2022-09-06 23:00:00,1916,1965,2147,437
2022-09-07 00:00:00,1984,1916,2184,428
2022-09-07 01:00:00,1988,1984,2188,393
2022-09-07 02:00:00,1939,1988,2222,431
2022-09-07 03:00:00,1874,1939,2259,504
2022-09-07 04:00:00,1866,1874,2289,515
2022-09-07 05:00:00,1987,1866,2440,632
2022-09-07 06:00:00,2092,1987,2628,805
2022-09-07 07:00:00,2373,2092,2981,981
2022-09-07 08:00:00,2593,2373,3128,1159
2022-09-07 09:00:00,2746,2593,3166,1296
2022-09-07 10:00:00,2759,2746,3141,1307
2022-09-07 11:00:00,2809,2759,3187,1313
2022-09-07 12:00:00,2752,2809,3160,1311
2022-09-07 13:00:00,2534,2752,3003,1299
2022-09-07 14:00:00,2184,2534,2828,1269
2022-09-07 15:00:00,1885,2184,2575,1191
2022-09-07 16:00:00,1740,1885,2326,1077
2022-09-07 17:00:00,1649,1740,2051,849
2022-09-07 18:00:00,1548,1649,1896,641
2022-09-07 19:00:00,1585,1548,1963,529
2022-09-07 20:00:00,1618,1585,2011,484
2022-09-07 21:00:00,1624,1618,1973,429
2022-09-07 22:00:00,2043,1624,1965,329
2022-09-07 23:00:00,1946,2043,1916,257
2022-09-08 00:00:00,2039,1946,1984,212
2022-09-08 01:00:00,2147,2039,1988,160
2022-09-08 02:00:00,2293,2147,1939,142
2022-09-08 03:00:00,2387,2293,1874,148
2022-09-08 04:00:00,2432,2387,1866,141
2022-09-08 05:00:00,2550,2432,1987,147
2022-09-08 06:00:00,2830,2550,2092,151
2022-09-08 07:00:00,3351,2830,2373,123
2022-09-08 08:00:00,3713,3351,2593,107
2022-09-08 09:00:00,3802,3713,2746,105
2022-09-08 10:00:00,3870,3802,2759,79
2022-09-08 11:00:00,3883,3870,2809,77
2022-09-08 12:00:00,3827,3883,2752,94
2022-09-08 13:00:00,3722,3827,2534,131
2022-09-08 14:00:00,3625,3722,2184,177
2022-09-08 15:00:00,3455,3625,1885,205
2022-09-08 16:00:00,3285,3455,1740,260
2022-09-08 17:00:00,3033,3285,1649,279
2022-09-08 18:00:00,2873,3033,1548,251
2022-09-08 19:00:00,2921,2873,1585,220
2022-09-08 20:00:00,2923,2921,1618,227
2022-09-08 21:00:00,2897,2923,1624,208
2022-09-08 22:00:00,3002,2897,2043,144
2022-09-08 23:00:00,2777,3002,1946,105
2022-09-09 00:00:00,2661,2777,2039,117
2022-09-09 01:00:00,2557,2661,2147,115
2022-09-09 02:00:00,2470,2557,2293,117
2022-09-09 03:00:00,2333,2470,2387,137
2022-09-09 04:00:00,2212,2333,2432,150
2022-09-09 05:00:00,2129,2212,2550,238
2022-09-09 06:00:00,2062,2129,2830,397
2022-09-09 07:00:00,2114,2062,3351,575
2022-09-09 08:00:00,2012,2114,3713,778
2022-09-09 09:00:00,1841,2012,3802,951
2022-09-09 10:00:00,1702,1841,3870,1045
2022-09-09 11:00:00,1565,1702,3883,1116
2022-09-09 12:00:00,1409,1565,3827,1130
2022-09-09 13:00:00,1246,1409,3722,1140
2022-09-09 14:00:00,1156,1246,3625,1117
2022-09-09 15:00:00,1011,1156,3455,1054
2022-09-09 16:00:00,886,1011,3285,994
2022-09-09 17:00:00,787,886,3033,932
2022-09-09 18:00:00,700,787,2873,977
2022-09-09 19:00:00,709,700,2921,1110
2022-09-09 20:00:00,717,709,2923,1356
2022-09-09 21:00:00,656,717,2897,1497
2022-09-09 22:00:00,497,656,3002,1638
2022-09-09 23:00:00,472,497,2777,1619
2022-09-10 00:00:00,502,472,2661,1682
2022-09-10 01:00:00,488,502,2557,1605
2022-09-10 02:00:00,534,488,2470,1525
2022-09-10 03:00:00,604,534,2333,1494
2022-09-10 04:00:00,662,604,2212,1477
2022-09-10 05:00:00,731,662,2129,1573
2022-09-10 06:00:00,795,731,2062,1718
2022-09-10 07:00:00,914,795,2114,1968
2022-09-10 08:00:00,935,914,2012,2158
2022-09-10 09:00:00,886,935,1841,2266
2022-09-10 10:00:00,878,886,1702,2276
2022-09-10 11:00:00,864,878,1565,2335
2022-09-10 12:00:00,879,864,1409,2299
2022-09-10 13:00:00,882,879,1246,2167
2022-09-10 14:00:00,850,882,1156,2021
2022-09-10 15:00:00,662,850,1011,1819
2022-09-10 16:00:00,551,662,886,1643
2022-09-10 17:00:00,451,551,787,1443
2022-09-10 18:00:00,424,451,700,1367
2022-09-10 19:00:00,454,424,709,1492
2022-09-10 20:00:00,420,454,717,1564
2022-09-10 21:00:00,363,420,656,1609
2022-09-10 22:00:00,302,363,497,1752
2022-09-10 23:00:00,249,302,472,1631
2022-09-11 00:00:00,274,249,502,1667
2022-09-11 01:00:00,298,274,488,1607
2022-09-11 02:00:00,333,298,534,1558
2022-09-11 03:00:00,375,333,604,1579
2022-09-11 04:00:00,389,375,662,1588
2022-09-11 05:00:00,402,389,731,1683
2022-09-11 06:00:00,489,402,795,1823
2022-09-11 07:00:00,625,489,914,2064
2022-09-11 08:00:00,737,625,935,2169
2022-09-11 09:00:00,828,737,886,2219
2022-09-11 10:00:00,884,828,878,2210
2022-09-11 11:00:00,921,884,864,2221
2022-09-11 12:00:00,910,921,879,2164
2022-09-11 13:00:00,842,910,882,1967
2022-09-11 14:00:00,731,842,850,1791
2022-09-11 15:00:00,538,731,662,1564
2022-09-11 16:00:00,375,538,551,1487
2022-09-11 17:00:00,227,375,451,1445
2022-09-11 18:00:00,161,227,424,1434
2022-09-11 19:00:00,131,161,454,1523
2022-09-11 20:00:00,100,131,420,1658
2022-09-11 21:00:00,71,100,363,1738
2022-09-11 22:00:00,11,71,302,1828
2022-09-11 23:00:00,17,11,249,1745
2022-09-12 00:00:00,29,17,274,1802
2022-09-12 01:00:00,55,29,298,1825
2022-09-12 02:00:00,110,55,333,1909
2022-09-12 03:00:00,191,110,375,1967
2022-09-12 04:00:00,267,191,389,2003
2022-09-12 05:00:00,405,267,402,2157
2022-09-12 06:00:00,644,405,489,2330
2022-09-12 07:00:00,926,644,625,2629
2022-09-12 08:00:00,1130,926,737,2834
2022-09-12 09:00:00,1280,1130,828,2888
2022-09-12 10:00:00,1408,1280,884,2890
2022-09-12 11:00:00,1558,1408,921,2950
2022-09-12 12:00:00,1667,1558,910,3017
2022-09-12 13:00:00,1722,1667,842,2909
2022-09-12 14:00:00,1739,1722,731,2623
2022-09-12 15:00:00,1806,1739,538,2414
2022-09-12 16:00:00,1984,1806,375,2208
2022-09-12 17:00:00,2133,1984,227,1951
2022-09-12 18:00:00,2356,2133,161,1831
2022-09-12 19:00:00,2595,2356,131,1860
2022-09-12 20:00:00,2796,2595,100,1952
2022-09-12 21:00:00,2990,2796,71,2012
2022-09-12 22:00:00,3091,2990,11,2227
2022-09-12 23:00:00,2812,3091,17,2147
2022-09-13 00:00:00,2539,2812,29,2184
2022-09-13 01:00:00,2401,2539,55,2188
2022-09-13 02:00:00,2367,2401,110,2222
2022-09-13 03:00:00,2417,2367,191,2259
2022-09-13 04:00:00,2484,2417,267,2289
2022-09-13 05:00:00,2527,2484,405,2440
2022-09-13 06:00:00,2614,2527,644,2628
2022-09-13 07:00:00,3109,2614,926,2981
2022-09-13 08:00:00,3439,3109,1130,3128
2022-09-13 09:00:00,3548,3439,1280,3166
2022-09-13 10:00:00,3726,3548,1408,3141
2022-09-13 11:00:00,3754,3726,1558,3187
2022-09-13 12:00:00,3754,3754,1667,3160
2022-09-13 13:00:00,3665,3754,1722,3003
2022-09-13 14:00:00,3527,3665,1739,2828
2022-09-13 15:00:00,3363,3527,1806,2575
2022-09-13 16:00:00,3305,3363,1984,2326
2022-09-13 17:00:00,3095,3305,2133,2051
2022-09-13 18:00:00,3063,3095,2356,1896
2022-09-13 19:00:00,3123,3063,2595,1963
2022-09-13 20:00:00,3137,3123,2796,2011
2022-09-13 21:00:00,3120,3137,2990,1973
2022-09-13 22:00:00,3346,3120,3091,1965
2022-09-13 23:00:00,3145,3346,2812,1916
2022-09-14 00:00:00,2887,3145,2539,1984
2022-09-14 01:00:00,2782,2887,2401,1988
2022-09-14 02:00:00,2674,2782,2367,1939
2022-09-14 03:00:00,2529,2674,2417,1874
2022-09-14 04:00:00,2394,2529,2484,1866
2022-09-14 05:00:00,2290,2394,2527,1987
